id,probability
188978562723-Settled,0.153925642371178
206158433902-Settled,0.35325625538826
249108108528-Settled,0.802741348743439
266287975574-Settled,0.506921172142029
292057777013-Settled,0.0473145507276058
300647715041-Settled,0.137312144041061
309237645881-Settled,0.388565540313721
326417519901-Settled,0.681264519691467
352187319988-Settled,0.426634550094604
369367190530-Settled,0.635696053504944
386547061926-Settled,0.837812542915344
395136995554-Settled,0.227394431829453
403726927888-Settled,0.273246735334396
446676601055-Settled,0.329596519470215
463856469431-Settled,0.710909187793732
472446403407-Settled,0.258139759302139
481036338272-Settled,0.509090662002563
489626276269-Settled,0.523244321346283
506806144068-Settled,0.495979130268097
523986013770-Settled,0.232564970850945
558345748934-Settled,0.0395796336233616
566935684051-Settled,0.817101061344147
592705490880-Settled,0.420068830251694
652835029495-Settled,0.308657854795456
652835029942-Settled,0.562101542949677
661424967714-Settled,0.456661462783813
678604833983-Settled,0.426634550094604
695784702270-Settled,0.0563005991280079
695784703803-Settled,0.734072983264923
730144441795-Settled,0.513437628746033
747324313703-Settled,0.0570737347006798
747324314463-Settled,0.525924563407898
755914245336-Settled,0.0611207745969296
755914245515-Settled,0.114342495799065
764504181474-Settled,0.529084861278534
798863919581-Settled,0.658590972423553
807453851859-Settled,0.710909187793732
841813594377-Settled,0.258139759302139
8589937186-Settled,0.264878958463669
8589938895-Settled,0.522411644458771
25769804788-Settled,0.459837019443512
25769808010-Settled,0.519406914710999
34359741293-Settled,0.494674801826477
77309415611-Settled,0.58791047334671
85899348351-Settled,0.393250226974487
94489280857-Settled,0.162383899092674
94489285456-Settled,0.262737810611725
163208760161-Settled,0.459950357675552
171798693807-Settled,0.13731786608696
180388629579-Settled,0.250491470098495
197568500366-Settled,0.365253150463104
214748365728-Settled,0.506123900413513
223338301603-Settled,0.557815551757812
223338302241-Settled,0.444377809762955
240518172590-Settled,0.419215381145477
249108107514-Settled,0.153925642371178
257698042492-Settled,0.367716073989868
257698042791-Settled,0.065711185336113
274877911765-Settled,0.0842210724949837
283467842485-Settled,0.232265025377274
309237646061-Settled,0.44654193520546
335007449103-Settled,0.284892171621323
335007453090-Settled,0.328945964574814
343597384079-Settled,0.830911219120026
343597385524-Settled,0.156110852956772
343597386667-Settled,0.275028586387634
360777254045-Settled,0.0415025241672993
369367188860-Settled,0.118676826357841
369367189318-Settled,0.0626644715666771
386547057829-Settled,0.71371203660965
395136996042-Settled,0.451760858297348
395136996289-Settled,0.308536499738693
420906797397-Settled,0.49806010723114
446676601522-Settled,0.407223284244537
481036339274-Settled,0.328945964574814
489626273399-Settled,0.0905744209885597
523986012072-Settled,0.329596519470215
549755817540-Settled,0.750315010547638
566935684285-Settled,0.0555190034210682
584115552314-Settled,0.158746793866158
609885358853-Settled,0.154893964529037
644245095988-Settled,0.527999579906464
670014898401-Settled,0.451760858297348
695784702546-Settled,0.29726380109787
712964576272-Settled,0.0515297390520573
721554507424-Settled,0.800226807594299
730144443364-Settled,0.0548705086112022
730144445459-Settled,0.634374022483826
773094117659-Settled,0.129506275057793
781684048522-Settled,0.184048801660538
790273983109-Settled,0.384512662887573
807453853507-Settled,0.692991197109222
824633723055-Settled,0.768800139427185
850403526636-Settled,0.262737810611725
850403527802-Settled,0.495979130268097
2128-Settled,0.567255795001984
17179872706-Settled,0.320023089647293
17179873700-Settled,0.224735289812088
42949673353-Settled,0.81438809633255
77309415104-Settled,0.502826035022736
94489284350-Settled,0.459559112787247
137438955353-Settled,0.329596519470215
137438957240-Settled,0.290156185626984
146028888475-Settled,0.323102533817291
154618825132-Settled,0.0640892684459686
171798691960-Settled,0.168411776423454
171798695381-Settled,0.493292629718781
180388629359-Settled,0.211242064833641
180388631281-Settled,0.195898711681366
188978565916-Settled,0.268772602081299
206158431277-Settled,0.606961965560913
223338303188-Settled,0.534854292869568
274877908468-Settled,0.461781084537506
283467844680-Settled,0.350588172674179
292057778986-Settled,0.403202474117279
300647715511-Settled,0.517874240875244
300647715640-Settled,0.297457575798035
343597384789-Settled,0.398658037185669
343597388315-Settled,0.197545140981674
360777257795-Settled,0.329596519470215
377957124504-Settled,0.554316580295563
429496731560-Settled,0.042082779109478
438086669348-Settled,0.137095496058464
455266533422-Settled,0.0563469305634499
455266533485-Settled,0.0683405101299286
463856470774-Settled,0.671185433864594
481036338620-Settled,0.635696053504944
489626271798-Settled,0.632796287536621
489626273410-Settled,0.625134885311127
498216209434-Settled,0.557815551757812
506806143608-Settled,0.658590972423553
506806144336-Settled,0.308657854795456
592705490727-Settled,0.156543925404549
592705491509-Settled,0.81438809633255
601295422248-Settled,0.800226807594299
635655161361-Settled,0.419215381145477
678604835504-Settled,0.162383899092674
695784703661-Settled,0.307225286960602
712964571789-Settled,0.525924563407898
721554509830-Settled,0.569885075092316
738734376292-Settled,0.459950357675552
738734377781-Settled,0.57590651512146
755914244213-Settled,0.5922891497612
755914246225-Settled,0.060608234256506
798863918271-Settled,0.561697721481323
824633722821-Settled,0.562101542949677
8589936674-Settled,0.16135610640049
8589939536-Settled,0.391311913728714
42949674683-Settled,0.151611194014549
42949677725-Settled,0.0770174413919449
51539612435-Settled,0.0901957973837852
77309414218-Settled,0.44015908241272
85899350653-Settled,0.483493715524673
94489285672-Settled,0.788875341415405
128849022743-Settled,0.824464797973633
146028889207-Settled,0.626397788524628
154618823210-Settled,0.50370717048645
163208758401-Settled,0.210497066378593
171798695201-Settled,0.483493715524673
171798696642-Settled,0.525445997714996
180388626547-Settled,0.0719866305589676
188978561607-Settled,0.561697721481323
274877911490-Settled,0.101134240627289
292057776387-Settled,0.666652262210846
309237647502-Settled,0.663363814353943
317827584724-Settled,0.0512144304811954
335007449360-Settled,0.156543925404549
335007454299-Settled,0.81438809633255
360777253424-Settled,0.260722607374191
360777255448-Settled,0.287083655595779
360777256961-Settled,0.81438809633255
386547060413-Settled,0.692991197109222
395136995174-Settled,0.407272189855576
403726929164-Settled,0.359808802604675
438086664949-Settled,0.0555190034210682
438086667848-Settled,0.495979130268097
438086668558-Settled,0.800226807594299
446676602796-Settled,0.328945964574814
455266535539-Settled,0.487821847200394
463856472135-Settled,0.53977358341217
472446403119-Settled,0.0545353181660175
498216209616-Settled,0.81438809633255
498216209733-Settled,0.525445997714996
506806145916-Settled,0.802741348743439
584115555507-Settled,0.693367540836334
601295426111-Settled,0.231106862425804
627065230369-Settled,0.171919196844101
670014900290-Settled,0.553975045681
678604833104-Settled,0.552058815956116
678604837208-Settled,0.11937028169632
687194769236-Settled,0.626397788524628
687194771636-Settled,0.151625141501427
712964576050-Settled,0.0415025241672993
730144440596-Settled,0.81438148021698
738734380239-Settled,0.445197075605392
755914249147-Settled,0.194201394915581
764504179282-Settled,0.171919196844101
781684049091-Settled,0.340941607952118
850403524721-Settled,0.560464143753052
850403529736-Settled,0.692991197109222
4949-Settled,0.0277326758950949
17179869248-Settled,0.523389935493469
17179871270-Settled,0.658920764923096
25769805696-Settled,0.101134240627289
34359739046-Settled,0.0570737347006798
42949673453-Settled,0.697193443775177
42949675928-Settled,0.476478189229965
42949677680-Settled,0.402564406394958
42949678113-Settled,0.673180997371674
60129547302-Settled,0.228637084364891
68719478189-Settled,0.660740554332733
85899350462-Settled,0.567255795001984
94489284416-Settled,0.525445997714996
120259089788-Settled,0.35402125120163
128849023341-Settled,0.735674262046814
154618824888-Settled,0.156543925404549
163208758739-Settled,0.439559876918793
180388629036-Settled,0.117621138691902
180388630693-Settled,0.167582184076309
249108103461-Settled,0.525445997714996
249108104903-Settled,0.308657854795456
274877907366-Settled,0.709382593631744
283467846506-Settled,0.177312895655632
283467846623-Settled,0.596200346946716
283467846675-Settled,0.549701869487762
317827583432-Settled,0.768800139427185
326417517166-Settled,0.768800139427185
343597389079-Settled,0.645882844924927
352187321632-Settled,0.369273066520691
369367188272-Settled,0.500424206256866
369367189831-Settled,0.16135610640049
369367189926-Settled,0.329596519470215
369367192494-Settled,0.779010653495789
395136993276-Settled,0.802741348743439
395136996679-Settled,0.208611682057381
412316864432-Settled,0.457619965076447
438086665215-Settled,0.81438809633255
446676601037-Settled,0.385740458965302
455266534201-Settled,0.329596519470215
455266538035-Settled,0.71371203660965
463856470237-Settled,0.81438148021698
481036337375-Settled,0.185642749071121
515396081056-Settled,0.507207095623016
523986012339-Settled,0.476419508457184
523986012816-Settled,0.558813095092773
549755814794-Settled,0.28642064332962
575525621647-Settled,0.692991197109222
592705487094-Settled,0.51270455121994
592705491404-Settled,0.525445997714996
601295423971-Settled,0.222427517175674
618475295878-Settled,0.562101542949677
644245095748-Settled,0.307806372642517
644245099048-Settled,0.710909187793732
652835032213-Settled,0.403549194335938
678604836056-Settled,0.208854347467422
695784704034-Settled,0.0997273847460747
747324310386-Settled,0.540958404541016
755914244174-Settled,0.137080654501915
755914244969-Settled,0.613837957382202
764504181932-Settled,0.639039874076843
798863921065-Settled,0.557815551757812
798863921171-Settled,0.525445997714996
824633724988-Settled,0.0562837161123753
833223656515-Settled,0.632796287536621
833223659704-Settled,0.235863208770752
841813591732-Settled,0.828528702259064
841813591764-Settled,0.0484891496598721
841813595296-Settled,0.771393895149231
4478-Settled,0.219482690095901
17179870017-Settled,0.277825951576233
17179870477-Settled,0.249154686927795
17179873368-Settled,0.0416810177266598
42949676107-Settled,0.800226807594299
60129543893-Settled,0.632796287536621
60129546280-Settled,0.0635959208011627
77309412443-Settled,0.358090311288834
77309413007-Settled,0.326377540826797
77309415333-Settled,0.710909187793732
103079218950-Settled,0.573701798915863
188978561757-Settled,0.692991197109222
231928237729-Settled,0.205545425415039
300647716278-Settled,0.395969599485397
335007452616-Settled,0.644288718700409
343597387007-Settled,0.328945964574814
360777257603-Settled,0.451760858297348
377957125901-Settled,0.415333181619644
386547059055-Settled,0.718888640403748
403726930642-Settled,0.509677231311798
446676602018-Settled,0.478638350963593
463856469169-Settled,0.692991197109222
481036340650-Settled,0.172109916806221
489626276039-Settled,0.146523371338844
541165879518-Settled,0.345781803131104
558345751300-Settled,0.451760858297348
558345751773-Settled,0.800226807594299
558345752580-Settled,0.326923400163651
627065226159-Settled,0.50370717048645
644245096356-Settled,0.692991197109222
644245098103-Settled,0.457619965076447
652835032435-Settled,0.349435061216354
661424964006-Settled,0.0991653800010681
661424966502-Settled,0.290156185626984
661424966843-Settled,0.658590972423553
661424969169-Settled,0.652525305747986
678604833499-Settled,0.203513920307159
687194768002-Settled,0.328945964574814
687194770964-Settled,0.143050342798233
695784706997-Settled,0.635696053504944
712964571530-Settled,0.398930758237839
712964572373-Settled,0.525445997714996
730144442458-Settled,0.50370717048645
730144445595-Settled,0.357049316167831
755914247391-Settled,0.0626644715666771
755914248171-Settled,0.53642213344574
773094113290-Settled,0.568702280521393
781684048592-Settled,0.824464797973633
781684051926-Settled,0.341466844081879
798863918542-Settled,0.652525305747986
824633721238-Settled,0.451760858297348
824633726264-Settled,0.297346562147141
17179869876-Settled,0.544627726078033
17179873218-Settled,0.81438809633255
25769807382-Settled,0.151934191584587
51539608604-Settled,0.626397788524628
51539608849-Settled,0.301345020532608
51539609356-Settled,0.157225027680397
68719478574-Settled,0.525445997714996
85899345960-Settled,0.122036509215832
94489282467-Settled,0.402351170778275
111669150286-Settled,0.76582258939743
137438957526-Settled,0.0509350337088108
154618826301-Settled,0.830911219120026
163208758058-Settled,0.563796520233154
171798696103-Settled,0.719211876392365
188978561850-Settled,0.734072983264923
188978562288-Settled,0.525445997714996
197568499438-Settled,0.734072983264923
223338299817-Settled,0.563796520233154
223338300219-Settled,0.779955089092255
240518169082-Settled,0.525445997714996
249108104891-Settled,0.263929516077042
249108106495-Settled,0.0562837161123753
274877908644-Settled,0.269689857959747
283467846229-Settled,0.50370717048645
283467846245-Settled,0.363169103860855
335007451324-Settled,0.209173232316971
335007451514-Settled,0.519181728363037
343597388524-Settled,0.632662713527679
352187322635-Settled,0.802744626998901
386547058465-Settled,0.775685131549835
386547058474-Settled,0.44654193520546
386547058970-Settled,0.525924563407898
386547061031-Settled,0.157225027680397
412316863455-Settled,0.507234930992126
438086665316-Settled,0.273290783166885
455266534366-Settled,0.601671993732452
463856470039-Settled,0.287083655595779
463856472384-Settled,0.0905744209885597
472446404434-Settled,0.186876267194748
481036338729-Settled,0.284425377845764
489626276326-Settled,0.615850031375885
498216207375-Settled,0.768800139427185
498216211086-Settled,0.042082779109478
506806144861-Settled,0.441021800041199
506806146284-Settled,0.311638385057449
515396077170-Settled,0.0277326758950949
515396079649-Settled,0.16134412586689
523986010345-Settled,0.477162808179855
541165881798-Settled,0.160475566983223
541165882083-Settled,0.692991197109222
549755819108-Settled,0.322602391242981
566935683280-Settled,0.687066256999969
592705486974-Settled,0.329596519470215
592705487622-Settled,0.32550922036171
601295423554-Settled,0.304101198911667
627065225344-Settled,0.136408895254135
627065228544-Settled,0.768800139427185
635655160576-Settled,0.613574683666229
635655165031-Settled,0.273887753486633
644245095921-Settled,0.652525305747986
644245096731-Settled,0.446774899959564
678604836785-Settled,0.655872583389282
678604837707-Settled,0.800226807594299
695784703657-Settled,0.81438809633255
695784706994-Settled,0.494418799877167
730144442737-Settled,0.0275370310992002
738734375425-Settled,0.692991197109222
747324313773-Settled,0.299468487501144
755914246744-Settled,0.451114416122437
755914249378-Settled,0.387314081192017
764504181677-Settled,0.162383899092674
807453855175-Settled,0.500530660152435
824633723719-Settled,0.800226807594299
833223656140-Settled,0.457619965076447
841813590304-Settled,0.81438809633255
850403529034-Settled,0.177249953150749
25769804874-Settled,0.5922891497612
42949675026-Settled,0.802741348743439
42949677753-Settled,0.0488645061850548
51539608917-Settled,0.282785892486572
60129542824-Settled,0.0571779310703278
77309411980-Settled,0.724725246429443
103079215165-Settled,0.113540768623352
120259088957-Settled,0.71371203660965
128849021369-Settled,0.557815551757812
154618825204-Settled,0.421951532363892
171798692709-Settled,0.0609828941524029
197568497813-Settled,0.571926176548004
206158433876-Settled,0.0308030359447002
206158435442-Settled,0.161165341734886
214748364879-Settled,0.358090311288834
223338301250-Settled,0.328945964574814
223338304469-Settled,0.800226807594299
249108103864-Settled,0.167582184076309
257698039998-Settled,0.205545425415039
257698040502-Settled,0.830911219120026
266287975789-Settled,0.687362611293793
283467845722-Settled,0.643312871456146
300647714532-Settled,0.2199337631464
300647714912-Settled,0.275268584489822
343597383956-Settled,0.683069467544556
343597384891-Settled,0.444377809762955
360777254389-Settled,0.632796287536621
369367190628-Settled,0.81438809633255
386547061094-Settled,0.129494696855545
420906796710-Settled,0.187865987420082
420906798755-Settled,0.205545425415039
429496733551-Settled,0.221085920929909
515396075680-Settled,0.461718797683716
515396076096-Settled,0.307806372642517
523986015555-Settled,0.50370717048645
532575948338-Settled,0.451760858297348
549755815398-Settled,0.329596519470215
558345750471-Settled,0.262727439403534
566935686301-Settled,0.561697721481323
661424967727-Settled,0.562101542949677
661424968856-Settled,0.691563785076141
678604835212-Settled,0.304739058017731
687194771312-Settled,0.487821847200394
695784702213-Settled,0.519181728363037
695784706910-Settled,0.22879584133625
721554510571-Settled,0.236665800213814
730144444369-Settled,0.368236213922501
747324312890-Settled,0.658590972423553
747324314912-Settled,0.194073095917702
755914249418-Settled,0.426634550094604
764504184037-Settled,0.523244321346283
773094115657-Settled,0.475247889757156
790273986322-Settled,0.719211876392365
798863921102-Settled,0.247414663434029
798863921833-Settled,0.108534947037697
841813595426-Settled,0.436717182397842
8589935420-Settled,0.824464797973633
17179871525-Settled,0.759552836418152
25769809044-Settled,0.719211876392365
34359738792-Settled,0.507841646671295
42949677721-Settled,0.194877296686172
68719479981-Settled,0.674162149429321
85899346596-Settled,0.834044873714447
85899346620-Settled,0.210497066378593
85899347632-Settled,0.488546371459961
85899348488-Settled,0.517874240875244
94489285214-Settled,0.354810774326324
111669149750-Settled,0.658590972423553
120259085107-Settled,0.228401482105255
120259086284-Settled,0.364095330238342
128849020557-Settled,0.28642064332962
128849022121-Settled,0.695593893527985
171798693462-Settled,0.554097652435303
188978562045-Settled,0.561697721481323
188978562106-Settled,0.217631459236145
188978562871-Settled,0.377909630537033
197568500579-Settled,0.525445997714996
206158430592-Settled,0.217631459236145
206158433051-Settled,0.106478683650494
223338300165-Settled,0.800226807594299
231928235228-Settled,0.290156185626984
231928238365-Settled,0.766089558601379
240518172068-Settled,0.329596519470215
257698038128-Settled,0.53642213344574
266287975353-Settled,0.207257717847824
274877908560-Settled,0.171919196844101
274877911127-Settled,0.2966388463974
292057776761-Settled,0.552137076854706
309237649131-Settled,0.496594786643982
317827583948-Settled,0.0415025241672993
335007449098-Settled,0.280902296304703
343597388257-Settled,0.228637084364891
352187318382-Settled,0.693324863910675
386547058297-Settled,0.124841831624508
386547059708-Settled,0.200482577085495
420906798321-Settled,0.800226807594299
420906800250-Settled,0.229195937514305
446676600632-Settled,0.523389935493469
446676602854-Settled,0.167135536670685
446676603679-Settled,0.0842210724949837
455266535080-Settled,0.830911219120026
481036340546-Settled,0.234231874346733
489626275281-Settled,0.223215594887733
506806141855-Settled,0.671185433864594
506806141923-Settled,0.692991197109222
532575946578-Settled,0.226608127355576
541165883628-Settled,0.354810774326324
549755817594-Settled,0.830911219120026
549755818634-Settled,0.103209935128689
575525618141-Settled,0.175268113613129
601295426755-Settled,0.133347034454346
609885357815-Settled,0.344975352287292
627065228279-Settled,0.159012570977211
635655161183-Settled,0.0950305238366127
652835029214-Settled,0.750315010547638
652835033003-Settled,0.0695950612425804
687194769359-Settled,0.340072959661484
695784703667-Settled,0.692991197109222
695784703844-Settled,0.219531372189522
695784706464-Settled,0.0912797674536705
695784707057-Settled,0.635696053504944
721554506072-Settled,0.255671262741089
738734375219-Settled,0.0401341281831264
747324313233-Settled,0.476419508457184
773094114921-Settled,0.0384032763540745
807453852234-Settled,0.29796040058136
807453854464-Settled,0.16135610640049
824633725491-Settled,0.589691400527954
833223660277-Settled,0.509195923805237
841813592248-Settled,0.658920764923096
17179869932-Settled,0.189954981207848
25769804452-Settled,0.195982947945595
42949674628-Settled,0.159417912364006
60129543490-Settled,0.267501562833786
60129546387-Settled,0.160286515951157
103079216268-Settled,0.35325625538826
103079218662-Settled,0.446238160133362
103079219517-Settled,0.223645120859146
120259088546-Settled,0.477162808179855
154618826656-Settled,0.0434692166745663
154618827743-Settled,0.0721594095230103
171798693936-Settled,0.158682897686958
171798694652-Settled,0.643312871456146
180388628416-Settled,0.0855308696627617
180388629934-Settled,0.692991197109222
188978561765-Settled,0.583223760128021
188978564292-Settled,0.779010653495789
223338300600-Settled,0.44015908241272
240518171870-Settled,0.0842210724949837
257698042108-Settled,0.297346562147141
274877907339-Settled,0.525445997714996
300647715901-Settled,0.525924563407898
326417514497-Settled,0.450044065713882
335007450959-Settled,0.687066256999969
343597386066-Settled,0.540142416954041
386547061027-Settled,0.328945964574814
403726928161-Settled,0.692991197109222
412316865002-Settled,0.522765517234802
455266534150-Settled,0.768800139427185
455266537258-Settled,0.437451839447021
489626273636-Settled,0.523389935493469
489626274520-Settled,0.395969599485397
498216208126-Settled,0.326923400163651
532575947105-Settled,0.591396272182465
541165883619-Settled,0.275028586387634
549755814887-Settled,0.632796287536621
618475292994-Settled,0.0533704645931721
618475294135-Settled,0.668803811073303
627065227664-Settled,0.53402054309845
644245099171-Settled,0.367469847202301
661424964870-Settled,0.0327521115541458
661424965063-Settled,0.637981951236725
661424966818-Settled,0.562101542949677
687194767744-Settled,0.695593893527985
695784702120-Settled,0.149454817175865
721554510359-Settled,0.0544480159878731
738734375891-Settled,0.643312871456146
738734378389-Settled,0.328945964574814
764504180211-Settled,0.837812542915344
773094116274-Settled,0.658590972423553
781684048643-Settled,0.247056737542152
781684050962-Settled,0.431437492370605
781684051785-Settled,0.228637084364891
790273986166-Settled,0.40913125872612
790273987135-Settled,0.363592028617859
807453853500-Settled,0.747298896312714
841813591908-Settled,0.0756303369998932
2557-Settled,0.788821756839752
8589935106-Settled,0.350278079509735
8589939954-Settled,0.436717182397842
17179869228-Settled,0.287083655595779
25769803890-Settled,0.116837158799171
25769804831-Settled,0.0709485709667206
68719481251-Settled,0.398930758237839
85899349046-Settled,0.622134983539581
137438955928-Settled,0.486756354570389
154618826577-Settled,0.562101542949677
188978565794-Settled,0.486592411994934
266287972996-Settled,0.525445997714996
266287975225-Settled,0.558813095092773
266287976610-Settled,0.199181258678436
300647713967-Settled,0.271972596645355
309237648807-Settled,0.369770914316177
317827580812-Settled,0.802741348743439
317827583179-Settled,0.0721594095230103
335007452588-Settled,0.0575150027871132
352187319040-Settled,0.750315010547638
360777257274-Settled,0.594748556613922
377957126567-Settled,0.328945964574814
377957126675-Settled,0.692991197109222
386547058655-Settled,0.710909187793732
395136991970-Settled,0.72999095916748
395136996479-Settled,0.692991197109222
403726926638-Settled,0.305659234523773
412316860627-Settled,0.562101542949677
412316861256-Settled,0.475920349359512
429496731984-Settled,0.479570835828781
455266534646-Settled,0.57590651512146
515396076085-Settled,0.0905744209885597
523986010751-Settled,0.481600433588028
541165881295-Settled,0.328945964574814
541165881850-Settled,0.328945964574814
575525620115-Settled,0.525445997714996
592705488258-Settled,0.625134885311127
609885357696-Settled,0.638469099998474
609885359181-Settled,0.506123900413513
609885359212-Settled,0.603982269763947
627065228212-Settled,0.669983565807343
635655164694-Settled,0.265886276960373
670014901962-Settled,0.44172590970993
678604837416-Settled,0.478638350963593
712964571931-Settled,0.293132781982422
712964575848-Settled,0.525942623615265
721554510025-Settled,0.227513000369072
755914245870-Settled,0.365522891283035
755914249397-Settled,0.719211876392365
833223655605-Settled,0.398948907852173
841813590862-Settled,0.644111096858978
850403524877-Settled,0.405004471540451
8589938048-Settled,0.625134885311127
17179872396-Settled,0.156543925404549
42949675461-Settled,0.297457575798035
111669152548-Settled,0.525445997714996
146028892174-Settled,0.114342495799065
171798696527-Settled,0.393250226974487
180388628323-Settled,0.340072959661484
180388631337-Settled,0.290156185626984
188978561769-Settled,0.262719243764877
197568500232-Settled,0.194073095917702
223338301390-Settled,0.0586617775261402
231928237544-Settled,0.658590972423553
266287976010-Settled,0.704920291900635
309237645651-Settled,0.262179732322693
309237648536-Settled,0.124347649514675
352187320843-Settled,0.249869361519814
352187321602-Settled,0.545698642730713
360777257496-Settled,0.390935570001602
369367189887-Settled,0.692991197109222
438086669545-Settled,0.275268584489822
463856469210-Settled,0.81438809633255
463856469386-Settled,0.800226807594299
463856470495-Settled,0.459005385637283
472446404949-Settled,0.487821847200394
481036337889-Settled,0.344079554080963
481036339218-Settled,0.0505149029195309
481036339657-Settled,0.150000408291817
489626275438-Settled,0.352814495563507
506806144309-Settled,0.692991197109222
506806144805-Settled,0.35325625538826
523986011392-Settled,0.0501259826123714
523986015638-Settled,0.182673901319504
532575950001-Settled,0.0545353181660175
549755818396-Settled,0.81438809633255
549755819337-Settled,0.692991197109222
584115553737-Settled,0.329596519470215
609885357883-Settled,0.329596519470215
627065229071-Settled,0.290937662124634
627065229254-Settled,0.396047294139862
678604836896-Settled,0.401634454727173
687194770636-Settled,0.0275370310992002
695784704302-Settled,0.692027509212494
721554505806-Settled,0.180332839488983
730144440705-Settled,0.0570737347006798
755914246663-Settled,0.0275370310992002
764504183929-Settled,0.336356520652771
773094114015-Settled,0.50370717048645
816043787308-Settled,0.567255795001984
816043788952-Settled,0.146453022956848
833223656529-Settled,0.0565230473875999
841813590658-Settled,0.692991197109222
34359741967-Settled,0.270282119512558
34359743854-Settled,0.589216351509094
42949676879-Settled,0.230176404118538
60129542820-Settled,0.802741348743439
103079218441-Settled,0.349972516298294
111669150719-Settled,0.234165519475937
137438957427-Settled,0.101876467466354
146028892164-Settled,0.0515297390520573
146028892273-Settled,0.290937662124634
154618822971-Settled,0.4812251329422
163208758154-Settled,0.227950766682625
180388627537-Settled,0.0572033077478409
188978561540-Settled,0.692991197109222
197568496514-Settled,0.658590972423553
206158430921-Settled,0.264878958463669
206158431548-Settled,0.408170968294144
223338299408-Settled,0.0559702217578888
223338302202-Settled,0.588675618171692
240518173598-Settled,0.423675805330276
249108103244-Settled,0.830911219120026
249108107217-Settled,0.243731483817101
249108108101-Settled,0.40655842423439
274877908074-Settled,0.213143870234489
274877908243-Settled,0.506123900413513
292057778271-Settled,0.687362611293793
292057778323-Settled,0.323881894350052
317827580941-Settled,0.768800139427185
326417517061-Settled,0.236123591661453
326417518989-Settled,0.147284969687462
369367191901-Settled,0.687066256999969
377957124755-Settled,0.837080001831055
386547058121-Settled,0.0213006678968668
403726927012-Settled,0.381742984056473
420906796856-Settled,0.697193443775177
420906797673-Settled,0.390935570001602
438086667957-Settled,0.322124600410461
481036342297-Settled,0.802741348743439
498216211028-Settled,0.0511334277689457
506806143900-Settled,0.0671893507242203
515396076743-Settled,0.525445997714996
532575946570-Settled,0.552058815956116
549755818269-Settled,0.0626644715666771
558345749008-Settled,0.337118625640869
558345749178-Settled,0.158746793866158
558345750401-Settled,0.368236213922501
558345750475-Settled,0.0473145507276058
566935687136-Settled,0.802741348743439
584115554752-Settled,0.692991197109222
592705489744-Settled,0.264878958463669
592705489854-Settled,0.026351859793067
618475291884-Settled,0.21937982738018
627065226137-Settled,0.718888640403748
652835032552-Settled,0.0586617775261402
678604832818-Settled,0.523244321346283
687194771914-Settled,0.304779052734375
695784703476-Settled,0.0609828941524029
730144443885-Settled,0.692991197109222
747324313433-Settled,0.375135511159897
755914246768-Settled,0.773241817951202
773094114642-Settled,0.197954922914505
790273985086-Settled,0.658590972423553
807453856847-Settled,0.389626830816269
833223659298-Settled,0.652525305747986
841813593619-Settled,0.500530660152435
841813593816-Settled,0.457619965076447
850403528269-Settled,0.506123900413513
2393-Settled,0.707159757614136
34359743364-Settled,0.211079508066177
51539607871-Settled,0.354015499353409
77309412229-Settled,0.123288720846176
94489285401-Settled,0.116837158799171
103079219333-Settled,0.126327142119408
128849019871-Settled,0.710909187793732
137438955328-Settled,0.412286788225174
154618823385-Settled,0.329596519470215
188978561529-Settled,0.308657854795456
197568497045-Settled,0.0481954477727413
206158434632-Settled,0.616899311542511
214748367937-Settled,0.658590972423553
223338302262-Settled,0.643312871456146
231928237924-Settled,0.782493710517883
249108105272-Settled,0.224930509924889
257698037902-Settled,0.800226807594299
283467845272-Settled,0.345795810222626
292057780061-Settled,0.392080664634705
300647714045-Settled,0.162383899092674
343597388539-Settled,0.271972596645355
438086666097-Settled,0.298585772514343
438086667564-Settled,0.354810774326324
438086669360-Settled,0.127910152077675
446676601791-Settled,0.273887753486633
472446402630-Settled,0.736568689346313
498216211645-Settled,0.830911219120026
523986013980-Settled,0.131559491157532
523986015478-Settled,0.0578667335212231
549755816602-Settled,0.443121552467346
575525618901-Settled,0.658590972423553
584115554715-Settled,0.395969599485397
592705488783-Settled,0.197545140981674
627065226100-Settled,0.534854292869568
627065228974-Settled,0.0563469305634499
652835032490-Settled,0.308657854795456
661424966128-Settled,0.0917750671505928
712964575044-Settled,0.36216738820076
712964575075-Settled,0.81438809633255
721554507366-Settled,0.358090311288834
755914247170-Settled,0.658920764923096
773094114675-Settled,0.802741348743439
781684050793-Settled,0.49167600274086
798863921012-Settled,0.0509350337088108
807453855598-Settled,0.50370717048645
807453855697-Settled,0.0515297390520573
816043790793-Settled,0.332686126232147
824633724904-Settled,0.187082573771477
833223657230-Settled,0.50370717048645
850403526635-Settled,0.565302312374115
1699-Settled,0.692027509212494
3635-Settled,0.0478234849870205
3760-Settled,0.525002837181091
68719477048-Settled,0.329596519470215
85899349194-Settled,0.230040222406387
111669153537-Settled,0.451760858297348
111669153633-Settled,0.099943533539772
120259087435-Settled,0.735674262046814
128849021060-Settled,0.452444165945053
137438953996-Settled,0.692991197109222
146028889263-Settled,0.723331868648529
146028889658-Settled,0.81438809633255
146028890886-Settled,0.532228231430054
171798692222-Settled,0.0515239909291267
223338299450-Settled,0.483675062656403
223338299764-Settled,0.658590972423553
223338300468-Settled,0.773241817951202
